symbol,mean,stdev,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105
LICHSGFIN,1.66,19.58,-144.43,-34.01,-19.71,-13.65,-9.92,-6.96,-4.51,-2.48,-0.58,1.33,3.27,5.33,7.42,9.2,11.1,12.97,15.61,18.39,21.88,28.13,61.17
KOTAKBANK,4.19,19.6,-344,-24.1,-12.76,-8.13,-4.99,-2.61,-0.62,0.87,2.3,3.46,4.9,6.43,7.81,9.62,11.36,13.48,16.06,19.13,22.57,30.2,83.45
JSWENERGY,0.23,19.6,-63.12,-35.21,-26.42,-20.44,-14.59,-10.17,-7.02,-4.21,-1.87,0.08,2.26,4.03,6.03,7.58,9.71,12.39,15.42,18.36,22.82,30.66,54.57
GNFC,1.31,19.64,-147.07,-30.9,-18.58,-13.23,-10.17,-7.9,-5.89,-3.76,-1.56,0.38,2.41,4.9,7.09,9.36,11.3,13.66,16.04,19.05,22.3,27.23,50.17
AARTIDRUGS,2.32,19.67,-383.15,-29.34,-19.23,-15.3,-12.13,-9.24,-6.86,-4.57,-2.04,0.21,2.18,4.05,5.69,7.65,10.23,13.29,16.46,20.84,26.14,35.92,83.07
SRTRANSFIN,3.05,19.68,-149.55,-32.86,-18.38,-12.63,-8.39,-5.6,-2.94,-0.33,1.86,3.86,5.96,7.83,9.35,10.91,12.57,14.25,16.29,18.86,22.32,30.09,56.73
TORNTPOWER,0.67,19.81,-120,-32.52,-21.7,-15.79,-11.84,-8.49,-5.88,-3.82,-1.64,0.34,1.87,3.53,5.38,7.16,8.97,10.99,13.81,16.99,21.88,31.9,56.72
LT,2.08,19.86,-145.16,-27.87,-17.2,-12.29,-8.63,-5.49,-2.99,-0.83,1.2,3,4.82,6.36,7.84,9.53,11.15,13.04,14.94,17.32,20.84,26.21,58.71
APOLLOTYRE,1.57,19.89,-125.34,-33.04,-22.11,-14.53,-10.71,-7.51,-4.48,-2.5,-0.45,1.51,3.51,5.6,7.41,9.66,12.13,14.74,17.13,19.96,23.86,28.13,48.39
TITAN,2.27,19.94,-113.32,-34.38,-23.81,-16.33,-11.3,-7.95,-5.41,-2.74,0.12,2.75,5.28,7.44,9.67,11.75,13.93,15.81,18.21,20.97,24.21,28.77,53.48
JAMNAAUTO,1.62,20,-109.14,-33.58,-21.71,-15.98,-12.64,-9.25,-6.58,-4.03,-1.76,0.5,3.15,5.85,8.59,11.02,13.65,15.95,18.34,20.67,24.47,29.74,46.33
OFSS,1.51,20.13,-212.18,-26.32,-14.26,-9.72,-6.74,-4.87,-3.33,-1.79,-0.38,1.26,2.78,4.33,5.93,7.85,9.68,12.05,14.42,17.02,20.9,26.03,43.08
M&M,0.73,20.14,-130.67,-34.05,-21.25,-15.44,-11.14,-7.55,-5.12,-2.99,-1.1,0.9,2.77,4.81,6.82,8.59,10.47,12.59,15.04,18.29,21.41,28.04,66.53
FEDERALBNK,1.06,20.14,-144.78,-31.19,-21.45,-15.53,-11.19,-8.59,-5.83,-3.77,-1.33,0.82,2.96,5.16,7.32,9.13,11.53,13.71,16.31,18.98,22.48,28.81,52.67
HAVELLS,4.56,20.16,-182.48,-23.03,-14.5,-9.66,-6.41,-3.64,-1.5,0.68,2.39,4.09,5.96,7.84,9.66,11.67,13.42,15.5,17.38,20.49,24.75,31.14,58.84
IOB,-1.01,20.18,-106.51,-33.76,-25.7,-20.3,-16.15,-12.83,-10.04,-7.65,-5,-2.53,-0.17,2.51,4.93,7.61,9.81,12.1,14.84,18.52,23.32,30.88,58.34
HAL,-0.21,20.24,-82.68,-33.47,-26.73,-18.7,-13.43,-9.78,-6.93,-4.56,-1.7,0.25,2.16,3.64,5.02,6.44,8.23,10.28,14.65,18.49,22.1,30.26,49.33
CAPLIPOINT,4.27,20.27,-63.29,-31.06,-19.04,-12.87,-9.95,-7.65,-5.46,-3.44,-1.69,0.44,2.15,4.3,6.61,10.7,14.58,17.5,21.19,26.55,30.75,37.44,64.83
SUPPETRO,2.4,20.28,-120.71,-29.77,-19.64,-14.25,-11.04,-8.5,-6.24,-3.92,-1.38,1.04,3.44,5.78,8.24,10.6,12.93,15.42,18.09,21.37,26.15,32.68,49.86
REDINGTON,1.47,20.3,-121.87,-29.13,-19.82,-15.03,-11.14,-7.63,-4.97,-2.48,-0.49,1.36,3.5,5.37,7.48,9.57,11.22,13.17,15.33,17.69,22.06,29.5,60.97
CARERATING,-1.72,20.36,-136.4,-35.78,-21.68,-15.87,-12.28,-9.4,-7.23,-5.43,-4,-2.22,-0.71,1.01,2.89,4.75,7.36,9.81,12.64,16.19,21.47,26.9,44.47
HERITGFOOD,1.85,20.37,-135.56,-30.61,-23.03,-17.73,-13.27,-9.7,-6.92,-3.93,-1.81,0.44,2.52,4.68,7.18,9.42,11.99,14.45,17.38,22.05,26.27,33.62,67.97
BEL,2.14,20.4,-852.21,-26.53,-18.4,-12.96,-9.18,-6.18,-3.95,-2.23,-0.36,1.52,3.42,5.64,7.28,9.04,10.76,12.73,14.64,17.29,21,27.96,90.43
CCL,2.29,20.47,-96.46,-31.53,-22.98,-17.32,-13.14,-9.17,-6.27,-4.21,-1.82,0.64,2.72,5.06,7.47,10.22,12.68,15.59,19.27,22.68,26.94,33.12,57.87
UCOBANK,-1.92,20.5,-125.78,-37.26,-26.97,-20.42,-16.46,-12.98,-10.15,-7.81,-5.52,-3.28,-0.95,1.14,3.62,5.86,8.41,11.56,14.93,18.62,22.75,28.76,50.2
IOC,0.13,20.51,-439.54,-28.5,-19.32,-14.75,-11.18,-8.23,-6,-4.04,-2.36,-0.66,1.06,2.73,4.57,6.63,9.16,11.33,13.79,16.57,19.44,24.52,81.08
ASTERDM,-0.82,20.52,-94.5,-36.66,-17.56,-13.74,-11.49,-7.82,-6.01,-4.62,-2.63,-0.74,1.34,3.52,4.98,6.27,7.92,11.05,15.11,18.55,21.75,24.31,36.63
HATHWAY,-3.02,20.58,-95.56,-36.05,-27.44,-21.91,-17.36,-14.03,-11.42,-9.36,-7.23,-5.05,-2.47,-0.23,2.04,4.38,6.78,9.74,13.43,16.88,21.91,28.83,58.59
SCI,-0.79,20.59,-113.13,-38.02,-24.74,-19.48,-15.21,-11.51,-8.81,-5.88,-3.74,-1.64,0.18,2.2,3.96,6.03,8.53,11.67,14.84,18.92,24.29,32.07,59.31
MCDOWELL-N,2.18,20.6,-226.76,-30.49,-20.42,-15.05,-11.24,-8.44,-6.12,-3.91,-1.69,0.61,2.72,5.22,7.38,10.04,12.27,15.31,18.62,22.09,26.34,31.67,81.43
NLCINDIA,0.82,20.61,-153.14,-30.92,-19.92,-14.88,-10.77,-7.66,-5.53,-3.53,-1.48,0.35,1.95,3.84,5.63,7.34,9.36,11.73,14.57,17.95,22.61,30.5,61.44
BAJAJELEC,1.45,20.62,-112,-35.33,-23.89,-18.58,-14.19,-10.15,-7.32,-4.54,-1.88,0.86,3.42,5.94,8.41,11,13.26,15.57,18.4,21.03,24.29,29.21,67.23
NATIONALUM,0.85,20.64,-188.61,-30.89,-22.14,-16.08,-11.71,-8.62,-6.25,-3.7,-1.31,1.04,3.42,5.28,7.48,9.35,11.32,13.3,15.65,18.7,22.48,28.61,48.39
BHARATRAS,3.35,20.68,-133.8,-31.31,-21.63,-15.09,-10.65,-7.2,-4.2,-1.71,0.38,2.11,3.84,5.69,7.65,10,12.66,15.94,19.36,23.02,27.56,34.87,60.7
UNIONBANK,-0.57,20.71,-104.46,-37.2,-26.55,-20.26,-15.58,-12.03,-8.85,-5.78,-2.88,-0.72,1.43,3.69,6.1,8.88,11.41,14.13,16.75,19.86,23.13,28.16,50.6
HUDCO,-3.24,20.73,-120.3,-32.5,-25.22,-19.73,-15.73,-11.64,-8.41,-6.69,-5.03,-3.64,-1.53,0,1.96,3.23,5.71,8.04,11.05,14.49,19.41,26.16,39.92
TATASTLLP,0.5,20.77,-160.86,-32.27,-22.17,-16.8,-12.95,-10.28,-7.87,-5.64,-3.75,-1.75,0.27,2.42,4.93,7.53,10.55,13.59,16.81,20.45,24.71,33.11,58.46
PNB,-0.36,20.93,-106.2,-36.69,-23.78,-17.65,-13.77,-10.81,-8.35,-5.63,-3.17,-0.93,1.49,3.8,5.98,8.15,10.3,12.92,15.51,18.42,23.24,30.11,55.6
SRF,4.13,20.96,-316.77,-28.27,-17.57,-12.09,-8.52,-5.46,-2.91,-0.73,1.25,3.68,5.92,8.06,10.53,12.59,14.8,17.05,19.22,22.35,25.76,32,90.19
BHEL,-0.21,20.98,-131.02,-36.53,-25.67,-19.39,-14.86,-11.34,-8.1,-5.3,-2.78,-0.24,2.3,4.48,6.66,9,11.49,13.99,17.08,19.88,23.6,28.55,60.03
TINPLATE,0.57,21.08,-162.07,-30.55,-21.12,-14.58,-9.73,-6.27,-3.1,-0.18,0,0,0,0,0,2.57,5.7,9.09,12.46,17.01,22.52,32.53,90.9
CYIENT,1.23,21.09,-132.06,-27.88,-18.62,-13.82,-9.02,-6.45,-4.37,-2.37,-0.59,1.68,3.7,5.23,6.84,8.26,10.01,12.38,14.73,18.12,22.11,28.76,58.77
SONATSOFTW,2.37,21.1,-106.23,-35.26,-23.08,-15.58,-11.3,-7.44,-4.8,-2.61,-0.48,1.7,3.85,6.03,8.4,10.7,13.16,15.93,18.97,22.43,26.57,32.52,52.16
JTEKTINDIA,0.78,21.13,-158.35,-32.97,-21.83,-15.58,-11.85,-8.77,-6.09,-3.88,-1.8,-0.14,1.45,3.13,4.99,7.19,10.03,13.26,16.82,21.43,25.78,31.53,56.7
HINDALCO,-0.57,21.15,-195.73,-34.91,-24.68,-18.73,-14.52,-10.58,-7.41,-4.52,-1.95,0.36,2.23,4.26,6.49,8.49,10.78,13.21,15.77,18.41,21.38,26,54.33
MASFIN,-0.78,21.21,-101.93,-37.86,-15.06,-11.65,-7.79,-5.67,-4.33,-3.02,-1.43,-0.31,1.22,3.04,4.4,6.59,9.16,11.18,14.48,16.72,18.79,22.51,34.24
STAR,0.95,21.22,-103.1,-37,-22.22,-16.63,-12.3,-8.41,-5.01,-2.23,0,0.23,2.29,4.35,6.82,8.93,11.56,14.29,16.98,20.02,24.09,30.5,56.34
ASHOKA,-1.03,21.24,-203.07,-31.93,-22.07,-16.18,-13.01,-10.2,-7.65,-5.08,-3,-0.98,1.3,3.04,4.67,6.69,8.85,10.72,12.8,15.48,19.32,26.16,51.8
ASHOKLEY,2.29,21.35,-144.24,-32.34,-19.21,-13.58,-9.82,-6.67,-4.02,-1.7,0.5,2.58,4.63,6.79,8.88,10.82,12.76,14.84,17.57,20.59,24.08,29.35,55.44
FINCABLES,1.02,21.4,-144.39,-30.54,-20.7,-15.83,-11.92,-8.95,-6.51,-4.1,-1.93,0.64,3.56,6.28,8.67,10.63,12.45,14.37,16.62,19.22,22.92,27.67,55.81
POLYPLEX,2.5,21.43,-98.09,-34.69,-22.7,-16.6,-12.92,-9.41,-6.08,-2.91,-0.77,1.39,3.48,5.88,8.08,10.59,13.16,15.59,18.45,22.77,27.36,35.51,63.15
IIFLWAM,1.05,21.46,-81.07,-48.65,-19.31,-11.73,-8.79,-5.02,-1.51,0.66,1.94,3.21,4.59,6.39,7.92,9.82,11.72,13.88,15.41,17.68,22.56,27.06,32.1
GREAVESCOT,1.49,21.51,-129.65,-29.17,-18.64,-13.57,-9.85,-6.72,-3.81,-1.31,0,0,1.27,3.15,5.34,7.43,9.92,12.24,14.46,17.69,22.42,28.94,91.52
GAEL,2.54,21.76,-140.13,-34.97,-22.97,-17.76,-12.94,-9.11,-5.75,-2.91,-0.37,2.65,5,7.66,10.03,12.15,14.44,16.9,19.82,22.76,25.98,31.45,60.76
PRESTIGE,-0.27,21.78,-138.5,-35.99,-25.13,-16.31,-11.49,-8.59,-5.87,-3.26,-1.04,1.32,3.24,5.19,6.8,8.6,10.18,12.36,15.54,18.51,21.76,25.92,42.62
ISEC,1.8,21.81,-94.88,-36.53,-29.49,-19.8,-13.39,-9.55,-7.26,-4.64,-2.26,0.01,2.34,5.12,8.24,10.4,13.53,18.23,22.43,26.64,29.97,33.03,42.9
NMDC,-2.63,21.88,-145.94,-35.66,-22.45,-17.55,-14.25,-11.8,-9.38,-7.23,-5.07,-2.97,-0.87,1.17,3.26,5.49,7.84,10.41,12.87,15.63,18.71,25.55,66.39
L&TFH,-0.81,21.95,-180.35,-27.94,-19.66,-15.26,-11.57,-9.21,-6.66,-4.67,-3.03,-1.18,0.89,2.82,4.65,6.54,8.46,10.28,12.75,16.39,21.16,28.25,48.87
BANKINDIA,-1.22,21.97,-116.85,-38.59,-27.73,-21.29,-17.19,-13.6,-10.16,-6.91,-3.85,-1.47,1.02,3.52,5.82,8.47,11.22,14.21,17.37,20.61,24.4,29.17,46.28
ECLERX,1.5,22.07,-149.21,-41.1,-19.24,-11.85,-8.07,-5.66,-3.97,-2.22,-0.65,1.02,2.98,5.21,7.17,9.28,11.22,13.5,16.54,19.61,23.79,32.07,55.19
TATAMETALI,0.88,22.09,-102.43,-34.96,-25.13,-19.34,-15.49,-12.15,-9.04,-6.39,-3.73,-1.37,1.08,3.4,5.99,8.45,11.23,14.14,17.91,21.77,27.31,35.43,74.49
ZENSARTECH,1.85,22.13,-400.84,-33.55,-21.17,-15.25,-11.08,-7.93,-5,-2.5,-0.46,1.65,4.02,6.4,8.61,10.48,12.43,14.72,17.7,21.17,25.62,30.68,80.77
MRPL,-1.82,22.15,-127.71,-35.09,-25.44,-20.03,-16.08,-12.63,-9.65,-7.24,-4.72,-2.18,0,0.46,2.67,5.26,8.08,11.27,14.48,17.55,21.75,30.39,63.11
BIRLACORPN,1.87,22.16,-123.1,-36.13,-22.05,-15.36,-11.15,-8.34,-5.73,-3.05,-0.22,1.86,3.87,6.56,8.93,11.09,13.45,15.91,18.69,21.9,25.43,30.64,60.66
BLISSGVS,-0.5,22.18,-101.12,-44,-26.65,-18.16,-12.05,-8.82,-6.27,-4.04,-2.12,-0.34,1.31,3.16,5.1,7.08,9.34,11.86,15.45,19.06,24.64,32.5,52.63
LAXMIMACH,3.76,22.2,-110.66,-31.14,-18.63,-13.34,-9.59,-6.52,-4.06,-1.72,0.13,2.01,4.37,6.46,8.59,10.88,12.87,15.42,18.03,20.9,25.44,36.41,93.5
THERMAX,3.66,22.21,-182.37,-30.68,-17.85,-11.71,-7.98,-5,-2.79,-0.84,1.34,3.11,4.99,6.65,8.36,10.13,11.98,13.85,16.51,19.42,22.53,29.89,87.64
MINDACORP,3.94,22.22,-94.24,-29.29,-19.02,-12.94,-9.25,-6.35,-4.36,-1.88,-0.64,0.88,2.57,4.44,7.04,10.04,13.32,16.67,19.37,22.91,28.08,35.89,80.61
CEATLTD,0.81,22.29,-111.82,-32.41,-22.4,-17.9,-14.44,-11.44,-9.08,-6.4,-3.83,-1.62,0.52,2.73,5.23,7.78,10.99,13.43,16.29,21.36,27.84,37.76,64.97
GMRINFRA,-1.7,22.34,-111.11,-39.7,-29.46,-23.14,-17.54,-13.27,-9.99,-7.34,-4.83,-2.51,-0.26,2.05,4.29,6.47,9.41,11.97,15.76,19.8,24.96,32.77,59.35
ABFRL,-0.54,22.38,-159.8,-39.73,-16.99,-11.53,-8.54,-6.1,-4.34,-2.91,-1.23,0.16,1.78,3.83,5.67,7.05,8.62,10.42,12.56,14.9,19.4,27.06,41.32
IDFCFIRSTB,-2.61,22.38,-147.93,-34.65,-24.25,-18.3,-14.62,-11.35,-8.76,-6.17,-4.25,-2.6,-0.94,1,3.01,5.4,7.6,10.77,13.43,15.9,20.59,27.07,46.52
PVR,0.11,22.38,-166.39,-38.26,-20.95,-14.06,-9.72,-6.78,-4.48,-2.7,-0.92,1.08,2.94,4.82,6.69,8.66,10.82,13.41,15.51,17.9,20.99,25.57,51.26
IDBI,-2.02,22.42,-131.44,-40.7,-28.99,-22.85,-18.04,-14.5,-11.01,-7.75,-4.65,-2.22,0,1.09,3.81,6.46,9.29,12.16,15.22,19.32,24.34,30.54,59.94
GEPIL,-0.4,22.42,-154,-41.39,-23.24,-17.12,-12.58,-9.02,-6.29,-4.08,-2.11,-0.37,1.53,3.49,5.31,7.33,9.54,12.29,15.75,19.77,23.89,30.63,57.02
RVNL,0.9,22.43,-130.18,-36.04,-16.67,-13.24,-9.89,-6.77,-4.07,-2.83,-1.16,0.38,1.55,3.47,5.81,8.63,10.44,12.54,15.97,19.8,24.28,29.84,50.54
CENTURYPLY,1.69,22.5,-114.05,-34.55,-24.85,-18.85,-14.55,-10.12,-7.2,-4.63,-2.38,0.06,3.19,6.39,9.01,11.3,14.1,16.93,19.71,23.26,27.03,32.12,63.99
MAHSEAMLES,-0.61,22.53,-185.85,-34.31,-19.95,-14.16,-11.04,-8.35,-5.58,-3.6,-1.6,0.56,2.28,4.09,5.76,7.67,9.64,11.54,13.84,16.38,19.84,26.08,55.59
NOCIL,1.18,22.58,-173.16,-35.19,-23.9,-17.85,-13.47,-9.37,-6.56,-3.96,-1.27,1.12,3.28,5.45,7.94,10.58,12.87,15.29,18.24,21.46,24.8,31.28,61.74
CESC,2.11,22.61,-943.23,-26.46,-18.58,-13.81,-10.24,-7.23,-4.38,-2.2,-0.09,1.8,3.68,5.38,6.94,8.65,10.59,12.69,15.18,17.79,20.93,26.11,92.61
CANBK,-0.63,22.62,-187.91,-37.14,-26.43,-20.17,-15.88,-11.84,-8.62,-5.27,-2.52,0.27,2.52,4.85,7.31,9.73,11.96,14.38,16.77,19.7,23.03,27.46,49.21
INDIACEM,-2.23,22.63,-105.52,-43.14,-31.56,-24.28,-19.33,-15.27,-11.88,-8.87,-6.18,-3.52,-0.74,1.87,4.56,7.2,10.1,13.03,16.43,20.87,26.02,32.38,58.21
SUNTECK,-1.26,22.7,-128.35,-35.37,-25.35,-18.58,-14.16,-10.73,-7.83,-5.39,-3.1,-1.17,0.6,2.72,5.01,6.89,9.58,12.47,16.45,19.96,23.73,28.72,48.38
TV18BRDCST,-3.55,22.76,-121.46,-39.68,-30.1,-24.79,-20.16,-16.5,-12.68,-9.43,-6.85,-4.41,-1.6,0.95,3.2,5.82,8.32,11.04,13.52,17.38,22.32,30.27,59.01
SHOPERSTOP,-1.47,22.79,-167.47,-31.8,-22.15,-14.77,-10.82,-8.33,-6.06,-4.11,-2.47,-1.02,0.51,2.32,3.94,5.67,7.54,10.04,12.9,16.02,20.15,26.79,55.05
EICHERMOT,3.85,22.8,-964.94,-28.72,-18.31,-13.19,-9.68,-6.9,-4.16,-1.99,0.23,2.62,5.17,7.78,10.22,12.47,14.51,16.61,19.31,22.25,25.74,31.37,88.19
TTML,-1.41,22.8,-111.76,-33.62,-27.02,-22.53,-18.67,-15.1,-11.9,-9.09,-6.42,-4.07,-2.17,0,1.89,4.12,6.69,9.87,13.57,19.82,28.71,39.75,74.68
AAVAS,5.91,22.86,-129.45,-57.85,-6.87,-1.13,1.07,2.82,4.62,6.09,7.5,8.6,10.07,11.05,12.66,14.25,16.14,18.67,20.5,22.7,24.38,26.59,32.74
GRAPHITE,2.41,22.87,-192.14,-32.76,-19.52,-13.1,-8.77,-6.36,-4.28,-2.5,-0.96,0.66,2.54,4.36,6.32,8.69,10.59,13.86,17.77,23.35,30.31,36.79,59.7
UFLEX,0.49,22.88,-105.38,-39.3,-29.18,-21.41,-16.3,-12.61,-9.29,-6.08,-2.89,-0.4,2.06,4.37,6.98,9.94,13.23,16.11,19.08,22.07,27.13,34.68,73.84
GHCL,0.49,22.88,-193.91,-29.49,-20.38,-14.91,-11.24,-8.29,-6.3,-4.38,-2.6,-0.6,1.38,3.68,5.93,8.12,10.28,12.5,15.76,20.31,25.08,30.26,56.28
NATCOPHARM,0.3,22.93,-133.68,-40.64,-28.37,-20.78,-15.76,-11.48,-7.61,-4.83,-2.46,-0.08,2.01,4.26,6.86,9.43,12.44,15.4,18.48,22.35,26.1,33.08,65.72
ENGINERSIN,-0.94,22.97,-148.02,-44.59,-26.95,-19.26,-14.27,-10.3,-7.64,-5.41,-3.09,-1.13,0.82,2.72,4.76,7.22,9.94,12.6,15.58,19.12,23.03,30.5,71.1
TVSMOTOR,1.2,23.05,-136.34,-38.94,-26.92,-19.21,-14.45,-10.52,-6.68,-3.22,-0.33,2.33,4.86,7.08,9.18,11.36,13.34,15.74,18.35,21.43,24.92,31.66,60.7
J&KBANK,-0.51,23.05,-153.69,-38.63,-22.54,-14.47,-9.65,-6.8,-4.25,-1.75,0,0,0.53,1.74,3.74,5.84,8.18,10.57,13.9,18.14,22.49,31.56,55.48
TATACHEM,-0.11,23.07,-272.28,-28.35,-19.02,-13.96,-10.35,-7.56,-4.97,-2.72,-0.84,0.97,2.95,4.85,6.68,8.29,9.84,11.61,13.41,15.54,18.48,23.88,58.63
JCHAC,1.86,23.12,-166.79,-34.36,-23.53,-18.01,-13.7,-9.44,-6.34,-3.32,-1.14,1.17,3.42,6.03,8.62,10.9,13.39,16.18,19.33,23.02,27.48,34.47,59.89
KTKBANK,-0.61,23.15,-167.49,-37.9,-27.05,-20.34,-15.12,-11.16,-8.24,-5.62,-2.89,-0.66,1.56,3.51,5.9,8.52,11.11,13.82,16.94,20.11,23.91,30.83,58.93
GUJALKALI,1.28,23.17,-171.88,-34.42,-19.43,-13.4,-9.85,-7.23,-4.96,-2.81,-0.83,1.16,2.9,4.41,6.32,8.15,10.26,12.91,16.89,21.35,26.69,34.31,57.66
BALKRISIND,1.76,23.33,-201.05,-30.8,-21.52,-15.01,-10.35,-6.43,-3.89,-1.45,0.74,3.21,5.42,7.1,8.76,10.39,12.07,14.37,17.2,20.23,23.97,29.12,61.17
ASTRAL,5.06,23.34,-183.1,-28.71,-16.02,-9.26,-4.5,-1.3,1.13,3.14,4.92,6.72,8.46,10.08,11.55,13.11,14.85,17.01,19.26,21.94,25.9,30.59,69.44
ORIENTCEM,0.98,23.34,-124.56,-35.79,-23.93,-17.33,-12.16,-8.54,-5.83,-2.83,-0.37,1.67,3.81,5.81,8.18,10.37,12.24,14.32,16.94,20.26,24.68,30.07,54.3
JUSTDIAL,-2.01,23.41,-120.95,-39.08,-29.59,-24.06,-20.8,-16.39,-12.13,-9.25,-6.22,-3.39,-1.07,1.73,4.15,7.09,10.47,14.33,18.54,22.31,26.72,33.63,52.93
DALBHARAT,1.88,23.52,-109.88,-52.17,-21.87,-17.1,-10.74,-5.74,-2.68,-0.69,1.89,3.58,5.46,6.98,9.24,12.39,14.96,17.81,21.43,24.47,26.42,28.06,36.25
RATNAMANI,2.1,23.55,-250.84,-31.06,-18.24,-11.37,-7.21,-3.94,-1.15,0.57,2.2,3.65,5.14,6.51,7.79,9.3,10.93,12.98,15.4,17.93,22,29.95,63.51
JKCEMENT,1.4,23.56,-165.84,-31.9,-22.77,-16.44,-12.04,-8.63,-5.89,-3.09,-0.72,1.63,3.84,6.2,8.59,10.51,12.52,15.19,18.02,20.94,24.89,30.52,66.62
IOLCP,1.11,23.66,-112.45,-38.22,-27.34,-20.73,-15.44,-12.46,-9.99,-7.68,-5.32,-2.79,-0.28,2.03,5.15,8.31,12.03,15.79,19.92,24.08,32.56,43.04,64.16
GSFC,-0.97,23.67,-172.81,-41.11,-28.8,-20.51,-15.51,-11.86,-8.59,-5.46,-2.61,-0.16,2.3,4.55,6.96,9.02,11.35,14.01,17.04,19.75,23.7,29.7,61.87
NILKAMAL,0.9,23.67,-164.83,-36.68,-25.29,-19.75,-15.25,-11.28,-7.55,-4.47,-2.01,0.12,2.46,4.86,7.44,9.8,12.58,15.36,18.15,21.37,26.93,36.54,58.02
JKTYRE,0.64,23.81,-141.17,-40.13,-29.38,-21.88,-16.36,-12.12,-8.83,-6.14,-2.9,-0.05,2.21,4.84,7.34,10.47,13.64,16.96,20,24.12,29.1,36.63,58.78
IRB,-2.16,23.82,-134.69,-42.35,-29.23,-21.84,-16.51,-12.31,-9.19,-6.92,-4.58,-2.67,-0.53,1.3,3.13,5.6,8.03,10.78,13.86,18.72,24.78,36.01,57.4
VENKEYS,1.66,23.82,-187.77,-37.06,-25.73,-19.63,-15.17,-10.21,-6.66,-4.28,-1.8,0.5,2.84,5.21,7.7,10.35,13.02,16.25,20.7,25.02,29.48,37.25,58.62
IDFC,-1.38,23.89,-171.58,-36.12,-26.4,-19.41,-14.9,-10.87,-7.91,-4.86,-2.44,-0.25,1.63,3.86,6.2,8.16,10.07,12.12,14.69,17.4,21.38,27.98,63.23
TATAMTRDVR,0.36,23.94,-179.73,-33.98,-24.62,-19.56,-15.59,-12.12,-9.09,-6.13,-3.2,-0.29,2.01,4.29,6.66,9.61,12.3,15.31,18.58,22.25,26.75,34.24,52.27
NBCC,1.56,23.95,-148.86,-38.59,-24.97,-18.01,-11.87,-7.82,-4.81,-2.59,-0.77,1.24,3.11,5.25,7.28,9.93,12.73,16.06,19.15,22.67,27.95,35.35,55.21
TECHM,0.59,24.02,-215.19,-31.91,-19.41,-13.94,-9.99,-6.97,-4.32,-2.3,-0.1,2.21,4.16,5.71,7.22,8.59,10.12,11.79,13.57,15.87,20.26,26.72,65.2
ADANITRANS,8.42,24.14,-102.65,-35.61,-18.11,-11.07,-5.51,-2.01,1.04,2.97,4.73,6.91,9.57,12.46,14.99,18.58,20.74,23.37,27.38,31.41,37.01,43.78,58.65
BSOFT,2.23,24.14,-162.8,-38.25,-24.13,-15.98,-12.09,-8.17,-4.98,-2.27,0.25,2.52,5.03,7.07,9.04,11.15,13.71,16.65,19.85,23.64,28.28,35.02,59.54
VOLTAS,3.36,24.15,-155.86,-35.1,-25.83,-18.43,-11.66,-7,-3.81,-0.92,1.97,4.23,6.29,8.16,10.39,12.07,13.82,15.63,17.67,20.46,26.07,33.91,94.12
BHARATFORG,0.42,24.25,-192.63,-37.3,-23.88,-16.49,-12.41,-8.9,-6,-3.44,-0.83,1.5,3.65,5.7,7.78,10.12,12.23,14.6,16.98,20.06,23.9,29.93,58.25
ESCORTS,-0.5,24.31,-160.03,-44.53,-30.85,-22.62,-17.42,-13.34,-9.3,-5.69,-2.57,0.16,2.48,4.71,7.04,9.45,12.09,14.94,18.67,22.81,27.35,33.12,63.12
DCMSHRIRAM,2.59,24.31,-493.25,-35.06,-24.51,-17.77,-12.52,-8.77,-5.29,-1.94,0.98,3.11,5.41,7.85,10.13,12.5,15.29,18.1,20.94,24.14,27.57,33.32,88.9
MINDAIND,2.84,24.32,-199.68,-33.32,-22.58,-16.22,-11.8,-8.33,-5.4,-2.53,0.01,2.51,4.87,7.17,9.86,12.81,15.53,18.58,21.43,24.67,28.76,34.67,58.78
TRIDENT,1.71,24.37,-734,-30.31,-20.41,-14.86,-10.77,-7.79,-5.72,-3.72,-1.85,-0.27,1.44,3.45,5.84,8.38,11.86,14.82,18.04,21.44,26.58,33.79,89.28
MCX,-0.98,24.38,-266.63,-30.17,-19.61,-15.22,-11.06,-8.2,-5.39,-2.99,-0.97,0.35,1.81,3.31,5,6.68,8.85,11.16,14.02,16.49,20.43,25.57,49.9
CHENNPETRO,-0.85,24.4,-173.45,-38.67,-26.6,-20.1,-15.73,-11.99,-9.2,-6.21,-3.69,-1.34,1.16,3.38,5.56,7.59,9.87,12.75,17.06,21.86,27.13,33.76,56.81
HINDCOPPER,-4.98,24.44,-150.4,-41.77,-28.62,-22.94,-18.83,-15.4,-13.04,-10.72,-8.4,-6.34,-4.6,-2.7,-1.06,0.6,3.23,6.23,10.5,17.62,24.89,35.19,61.6
PRSMJOHNSN,0.19,24.46,-155.24,-36.73,-25.51,-19.4,-15.04,-12,-9.12,-6.57,-3.7,-1.23,1.11,3.81,6.79,9.19,12.23,15.56,18.87,23.67,28.87,36,52.86
SAIL,-1.65,24.47,-147.06,-41.65,-31.16,-23.96,-19.3,-15.56,-12.13,-9.09,-6.29,-3.26,-0.71,1.97,5.03,8.26,11.45,14.58,17.82,21.77,26.64,35.16,68.09
